"Ad report (November 01, 2025 - November 21, 2025)"
Request Id: 973c41a3-e0d6-ae30-63a6-eb5f6788fd61

Status,Ad,Campaign,Ad group,AdStrength,Delivery,Clicks,Impr.,CTR,Avg. CPC,Spend,Conv.,Labels,Top impr. rate,Abs. top impr. rate,AdStrengthActionItems,Text,Display Url,Destination Url,Final Url,Mobile Final Url,App Platform,App Id,Ad type,Tracking Template,Custom Parameter,Final Url Suffix,Text Part 2,Title Part 1,Title Part 2,Title Part 3,Path 1,Path 2,Business Name,Headline,Long Headline,Call To Action,Landscape Image Media Id,Landscape Logo Media Id,Square Image Media Id,Square Logo Media Id,Images,Impression Tracking Urls,Videos,Video Duration,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Long Headline 1,Long Headline 2,Long Headline 3,Long Headline 4,Long Headline 5,Description 1,Description 2,Description 3,Description 4,Description 5,Headline 1 Position,Headline 2 Position,Headline 3 Position,Headline 4 Position,Headline 5 Position,Headline 6 Position,Headline 7 Position,Headline 8 Position,Headline 9 Position,Headline 10 Position,Headline 11 Position,Headline 12 Position,Headline 13 Position,Headline 14 Position,Headline 15 Position,Description 1 Position,Description 2 Position,Description 3 Position,Description 4 Position
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE024 | iMelt Microwave Heat Pack (Twin Pack),-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE011 | Wheat Bags - Upper Body T Professional,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE021 | Wheat Bags - Large Eye (and Forehead),-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGFUR001 (Cream) | Furry Warmers Hot Boots,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bags,Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Soothing,Wheat_Bags,,,,,,,,,[null],,null,,The Wheat Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Quick Hassle Free Delivery,Budget-Friendly Wheat Bags,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Stylish & Comfy Wheat Bags,Heat Therapy for Less,Heatable Wheat Bags,Get Cosy with Our Wheat Bags,Buy Online At WheatyBags,Direct From The Manufacturer,Find Your Perfect Wheat Bag,-,-,-,-,-,"Get Soothing Relief With Our Premium Wheat Bags – Perfect for Aches, Pains & Relaxation","Range Of Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Discover Our Range Of Affordable Wheat Bags - Value & Comfort At Prices You Won't Believe,Say Goodbye to Discomfort: Let WheatyBags Bring Warmth and Relaxation into Your Life,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Heat Pads,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Heat_Pads,Range_Of_Sizes,,,,,,,,,[null],,null,,The Wheat Heat Pad Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief From Aches,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Heat Pads For Aching Muscles,Direct From The Manufacturer,The Original Wheat Bag Company,-,-,-,-,-,"Wheat Heat Pads Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Heat Pads - Huge Range Of Sizes,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Come & Take A Look,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Hand - General,-,Eligible,0,0,0%,0,0,0,Expanded Text Ads,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/hands,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Wheat Bag Hand Warmers,Big Choice Of Shapes & Sizes,,Wheat_Bags,Hand_Warmers,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Hand - General,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Warm In The Microwave For Soothing Comfort - View & Buy Now!,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/hands,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Wheat Bag Hand Warmers,Big Choice Of Shapes & Sizes,Microwave For Soothing Relief,Wheat_Bags,Hand_Warmers,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Hand - General,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Hand_Warmers,,,,,,,,,[null],,null,,Wheat Bag Hand Warmers,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Hand Wheat Bags and Heat Packs,UK Made Wheat Bags,Direct From The Manufacturer,"Pure Comfort, Naturally",Natural Reheatable Hand Warmer,Hand Warmer For Ladies & Gents,Bean Bag Hand Warmers,,,,,,-,-,-,-,-,Warm In The Microwave For Soothing Comfort - View & Buy Now!,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,SKAG [microwave heat pad],Pending,Ad group paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/microwavable-heating,,,,ResponsiveSearch,,,,,,,,Microwave,Heat_Pads,,,,,,,,,[null],,null,,The Wheat Heat Pad Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Low Prices & Fast Delivery,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Microwave Heat Pads,Direct From The Manufacturer,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwave Heat Pads - Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGBEA002 (Bunny) | BeanyBelly Microwave Toys,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGHOT002 | Rubber Hot Water Bottle 750cl size,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE004 | Wheat Bags - Back,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGSNO002 | Kids Giraffe Heat Packs,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGBAG003 | Bagpuss Microwave Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,"Microwaveable & Completely Natural UK Wheat Bags From £7.95, Fast Del",,,,,,,DynamicSearch,{unescapedlpurl},,,,,,,WheatBags,,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS |  WheatyBags - Company,Search - SKAG - [wheatybags] || Exact Match,Good,Eligible,2,9,22.22%,0.38,0.76,1,,87.5%,0%,IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; AddMoreHeadlines; AddLongerDescriptions,,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ResponsiveSearch,,,,,,,,WheatyBags,Wheat_Bags,,,,,,,,,[null],,null,,WheatyBags - The Specialists,Big Choice Of Shapes & Sizes,Get Warming Relief From Pain,Wheatybags,Over 20 Years Experience,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,Safely Microwave In Minutes,Low Prices - Fast Delivery,,,,,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,Huge Range Of Sizes To Fit Different Parts Of The Body - Come & Take A Look,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,"WheatyBags For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now",-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-
Enabled,,CPL | WBS |  Heat Pads & Packs tCPA 6.5,Search - SKAG | bean bag warmer || Exact Match,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,IncludeKeywordsOrKeywordInsertionHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions; AddLongerDescriptions,,wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ResponsiveSearch,,,,,,,,Heat_Pads,Range_Of_Sizes,,,,,,,,,[null],,null,,The Wheat Heat Pad Specialists,Big Choice Of Shapes & Sizes,Big Range Of Sizes From £7.99,Warming Relief From Pain,Safe To Warm In The Microwave,Natural Relief From Pain,Safely Microwave In Minutes,Low Prices - Fast Delivery,Bean Bag Warmers,Quality Bags Made In The UK,,,,,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,Bean Bag Warmers Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Look!,"For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View & Buy Now!",,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,
Enabled,,CPL | HSG | Emoji Cushion,Emoji Cushion,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions; AddLongerDescriptions,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk/products/emoji-cushion-emoticon-pillow,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Buy 1 Get 1 Free - Only £9.95,Emoji Cushion Pillow,Only £9.95 - Buy 1 Get 1 Free,Quality Emoji Cushion Pillow,,,,,,,,,,,,-,-,-,-,-,Funky Emoticon Pillow Only £9.95 - Buy 1 Get 1 Free - View Online Now,Great Range Of Photo & Personalised Gifts - Fast UK Delivery - View & Buy Now!,,,-,-,-,-,-,,,,,,,,,,,,-,-,,
Enabled,,CPL | HSG | Photo Cushion | Exact,Personalised Cushion For Babies,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddLongerDescriptions,,happysnapgifts.co.uk,,https://happysnapgifts.co.uk/photo-gifts/photo-cushions,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Babies Photo Cushions,Baby Photo Cushion,Range Of Sizes From £14.95,UK Made On Quality Fabric,,,,,,,,,,,,-,-,-,-,-,Great Range Of Colours & Sizes. UK Made On Quality Fabric - £14.95,UK Made On Quality Fabric - £14.95 Fast UK Delivery - VIew & Buy Now!,UK Made On Quality Fabric - £14.95 Upload Your Favourite Photo Now!,Unique Range Of Photo & Personalised Gifts - Next Day Delivery - View & Buy Now,-,-,-,-,-,,,,,,,,,,,,-,-,-,-
Enabled,,CPL | TJR | Luggage Straps | Broad,Luggage Belts,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; AddMoreDescriptions,,thejetrest.com,,https://thejetrest.com/luggage-straps,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Luggage Belts From £3.95,Only £7.95 - Buy 2 Get 1 Free,Only £7.95 - Choice of Colours,,,,,,,,,,,,,-,-,-,-,-,"Big Range Of Styles - Combination, TSA Approved or Elasticated - Fast Delivery!","Lockable £6.95, Personalised £7.95. UK Made, Range Of Colours - Buy Now","Locking £6.95, Personalised £7.95 - UK Made, Range Of Colours - Buy Now",,-,-,-,-,,,,,,,,,,,,,-,-,-,
Enabled,,CPL | TJR |  Luggage Straps | Exact,Elasticated Luggage Strap,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; AddLongerDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines,,thejetrest.com,,https://thejetrest.com/products/elasticated-luggage-strap,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Adjustable Up To 3 Metres,Elasticated Luggage Straps,Next Day Delivery Available,Only £7.99 - One Size Fits All,Quality Travel Accessories,,,,,,,,,,,-,-,-,-,-,"Big Range Of Styles - Combination, TSA Approved or Elasticated - Fast Delivery!",Extensive Range of Elasticated Luggage Straps for Sale. Purchase Yours Here!,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR |  Personalised Luggage Straps | Exact,[personalised tsa luggage straps uk] | Low Ad Rank,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddMoreDescriptions; AddLongerDescriptions; MakeDescriptionsUnique,,thejetrest.com,,https://thejetrest.com/security/luggage-straps?f%5B0%5D=luggage_accessories%3A1160,,,,ResponsiveSearch,,,,,,,,TSALuggageStrap,Personalised_UK,,,,,,,,,[null],,null,,Big Range Of Styles - Fast Del,Only £9.95 - Fast UK Delivery,Only £9.95 - View & Buy Now,Quality Travel Accessories,,,,,,,,,,,,-,-,-,-,-,"Big Range Of Styles - Combination, TSA Approved or Elasticated - Fast Delivery!","Big Range Of Styles - Combination, TSA Approved or Elasticated - View & Buy Now!","Only £9.95 - Combination, TSA Approved or Elasticated - View & Buy Now!",,-,-,-,-,-,,,,,,,,,,,,-,-,-,
Enabled,,CPL | TJR |  Luggage Straps | Broad,** Top ** Suitcase Strap,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; AddMoreDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines,,thejetrest.com,,https://thejetrest.com/products/luggage-straps-uk-made-suitcase-straps-size-options,,,,ResponsiveSearch,,,,,,,,Suitcase,Straps,,,,,,,,,[null],,null,,Only £4.99 - Choice Of Lengths,Quality Suitcase Straps,UK Made Suitcase Straps,£4.99 - Choice Of Colours,,,,,,,,,,,,-,-,-,-,-,"Range Of Strap Styles - Personalised, TSA, Combination & Lock All At Low Prices - View Now",Super Strong UK Made Straps Available In A Choice Of Length & Colour - Come & Take A Look,,,-,-,-,-,-,,,,,,,,,,,,-,-,,
Enabled,,CPL | WBS |  Pet Wheat Bags,Search - SKAG | heated cat pads || Exact Match,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions; AddMoreDescriptions; MakeDescriptionsUnique,,wheatybags.co.uk,,https://wheatybags.co.uk/products/wheat-bags-pet-warming-heat-pack,,,,ResponsiveSearch,,,,,,,,Heated_Pads,For_Cats,,,,,,,,,[null],,null,,Microwavable Heated Cat Pads,Only £14.99 With Fast Delivery,WIth Washable Removable Cover,Wheat Bags Heated Cat Pads,,,,,,,,,,,,-,-,-,-,-,Big Range Of Microwavable Pain Relieving Wheat Bags For Your Cat - View & Buy Now!,Wheat Bags Are A Natural Way To Give Your Cat Comfort And Warmth - Come & Take A Look!,Natural Relief From Pain For Your Pet - Microwave For Soothing Comfort - View & Buy Now!,,-,-,-,-,-,,,,,,,,,,,,-,-,-,
Enabled,,CPL | WBS |  Wholesale,Wheat Bag,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionHeadlines; IncludeKeywordsOrKeywordInsertionDescriptions,,wheatybags.co.uk,,https://wheatybags.co.uk,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Wholesale,,,,,,,,,[null],,null,,Huge Range Of Sizes & Shapes,Wholesale Wheat Bag Specialist,Buy Wheat Heat Packs Online,Buy Wheat Hot Packs,Heat Packs For Pain Relief,,,,,,,,,,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now!,Wheat Bags Are The Natural Way To Relieve Pain In Muscles & Joints - Come & Take A Look!,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR |  The JetRest - Company,The JetRest - Brand,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; AddLongerDescriptions; IncludeKeywordsOrKeywordInsertionDescriptions,,thejetrest.com,,https://thejetrest.com/,,,,ResponsiveSearch,,,,,,,,JetRest_Travel,Accessories,,,,,,,,,[null],,null,,Home Of The Travel Pillow,The JetRest Official Site,Travel Pillows & Luggage Belts,The Best Travel Pillow,Luggage Covers,,,,,,,,,,,-,-,-,-,-,Quality UK Made Travel Accessories & Travel Gifts With Fast Delivery - Buy Now!,Designed And Manufactured In The Uk.,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR |  Travel Pillows | Exact,Travel Pillow Reviews,Average,Campaign paused,0,0,0%,0,0,0,,0%,0%,AddMoreDescriptions; AddMoreHeadlines; IncludeKeywordsOrKeywordInsertionHeadlines; AddLongerDescriptions,,thejetrest.com,,https://thejetrest.com/travel-comfort/travel-pillows,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Quality Travel Accessories,Uniquely Designed For Comfort,Quality Range - Made In The UK,Best Neck Pillow,Best Pillows Sleeping,,,,,,,,,,,-,-,-,-,-,British made superior design and the best travel pillow we know,Travel Pillow Made In The UK. Comfortable & Stylish. Order Now For Next Day Delivery!,,,-,-,-,-,-,-,,,,,,,,,,,-,-,,
Enabled,,CPL | TJR | Luggage Straps | Broad,Luggage Belts,Good,Campaign paused,0,0,0%,0,0,0,,0%,0%,IncludeKeywordsOrKeywordInsertionDescriptions; IncludeKeywordsOrKeywordInsertionHeadlines; AddLongerDescriptions; MakeDescriptionsUnique,,thejetrest.com,,https://thejetrest.com/luggage-accessories/all-luggage-straps,,,,ResponsiveSearch,,,,,,,,,,,,,,,,,,[null],,null,,Luggage Belts From £3.95,Only £7.95 - Buy 2 Get 1 Free,Custom Luggage Straps,Customised Luggage Straps,Quality Luggage Straps,Personalised Luggage Strap,Quality Luggage Belts,Lockable Luggage Straps,UK Made Luggage Straps,Only £4.99 - Choice Of Lengths,Personalised Suitcase Straps,Only £7.95 - Choice of Colours,,,,-,-,-,-,-,"Big Range Of Styles - Combination, TSA Approved or Elasticated - Fast Delivery!","Lockable £6.95, Personalised £7.95. UK Made, Range Of Colours - Buy Now","Locking £6.95, Personalised £7.95 - UK Made, Range Of Colours - Buy Now","Range Of Strap Styles - Personalised, TSA, Combination & Lock All At Low Prices - View Now",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGBEA002 (Bunny) | BeanyBelly Microwave Toys,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGHOT002 | Rubber Hot Water Bottle 750cl size,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGWHE004 | Wheat Bags - Back,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGSNO002 | Kids Giraffe Heat Packs,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | DSA - By SKU,WBS | DSA | FGBAG003 | Bagpuss Microwave Heat Pack,-,Campaign paused,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,,,,,Responsive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bean Bags,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,"Wheat Bags Warmed in the Microwave are Effective for Pain Relief, Buy Yours Now!",wheatybags.co.uk,,https://wheatybags.co.uk/,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,The Wheat Bag Specialists,Next Day Delivery Available,Microwave For Soothing Relief,Wheat_Bags,Bean_Bags,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Wheat Bean Bags,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/heat-pad-filling/wheat,,,,ResponsiveSearch,,,,,,,,Wheat_Bags,Bean_Bags,,,,,,,,,[null],,null,,The Wheat Bag Specialists,Big Choice Of Shapes & Sizes,Eco-Friendly Relief,Wheat Bags In A Range Of Sizes,Next Day Delivery Available,Microwavable Bean Bag,"Pure Comfort, Naturally",Safe To Warm In The Microwave,Safely Microwave In Minutes,Low Prices - Fast Delivery,Heatable Wheat Bags,Buy Wheat Bags UK,Buy Online At WheatyBags,Direct From The Manufacturer,Microwave For Soothing Relief,-,-,-,-,-,"Wheat Bags Warmed in the Microwave Have a Soothing Effect, Buy Yours Now!","WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",Microwaveable & Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5.99 - Look,Wheat Bags and Microwave Heat Packs from WheatyBags®,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Neck Wrap,-,Eligible,0,0,0%,0,0,0,,0%,0%,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,wheatybags.co.uk,,https://wheatybags.co.uk/pain-relief/neck,,,,ExpandedText,,,,Wheat Bags Can Be A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Microwaveable Heated Neck Wrap,Huge Range Of Sizes & Shapes,Perfect For Neck Pain Relief,Heated,Neck_Wrap,,,,,,,,,[null],,null,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,,,,,,
Enabled,,CPL | WBS | Search | Wheat Bags 120 28/5 Ai 7/8 110 10/11,Search - Neck Wrap,Pending,Eligible,0,0,0%,0,0,0,,0%,0%,-,,wheatybags.co.uk,,https://wheatybags.co.uk/warmers-for/microwavable-heating,,,,ResponsiveSearch,,,,,,,,Heated,Neck_Wrap,,,,,,,,,[null],,null,,Microwaveable Heated Neck Wrap,Huge Range Of Sizes & Shapes,Eco-Friendly Soothing Relief,Direct From The Manufacturer,Microwavable Wheat Heat Pads,Wheat Bags & Hot Water Bottles,"Pure Comfort, Naturally",Range Of Sizes and Styles,Low Prices and Fast Delivery,Heted Neck Wraps UK,With Or Without Lavender,Perfect For Neck Pain Relief,Safely Microwave In Minutes,Microwaveable Wheat Bags,,-,-,-,-,-,Natural Relief From Pain - Microwave For Soothing Comfort - View & Buy Now,Wheat Bags Are A Natural Way To Help Relieve Pain In Muscles & Joints - Take A Look,Microwave Heat Pads - Completely Natural UK Wheat Bags - Huge Range Of Sizes From £5,"WheatyBag Sizes For Back, Shoulders, Neck, Legs, Knees, Hands, Forehead & Eyes - View Now",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-
